Perc	Run	ADF effect strength initiating heroin with Rx OUD	Base survival probability H OD relative to Rx	Base survival probability Rx OD	Developing HUD rate no Rx OUD	Developing HUD rate with Rx OUD	Developing Rx OUD rate	Fentanyl effect on base survival max relative to H	Fentanyl effect on OD rate H max	Fraction Nx kits to H users	Heroin availability strength developing HUD	Heroin availability strength initiating NDHU no Rx	Heroin availability strength net quit NDHU	Initial stock correction[RXM]	Initial stock correction[NDH]	Initial stock correction[OUB]	Initial stock correction[OUM]	Initial stock correction[OUV]	Initial stock correction[OUT]	Initial stock correction[OUR]	Initial stock correction[OUS]	Initial stock correction[OHB]	Initial stock correction[OHM]	Initial stock correction[OHV]	Initial stock correction[OHT]	Initial stock correction[OHR]	Initial stock correction[OHS]	Initial stock correction[HUB]	Initial stock correction[HUM]	Initial stock correction[HUV]	Initial stock correction[HUT]	Initial stock correction[HUR]	Initial stock correction[HUS]	Initiating heroin no Rx base	Initiating Rx misuse diverted base	Initiation rate heroin with Rx misuse	Initiation rate heroin with Rx OUD relative to Rx misuse	Initiation rate Rx misuse own Rx	Net quit rate heroin with Rx misuse	Net quit rate heroin with Rx OUD	Net quit rate NDHU	Net quit rate Rx misuse	NSDUH misuse redefinition fixed effect	Nx kit distribution efficiency	Overdose rate base HUD	Overdose rate NDHU relative to HUD	Overdose rate base Rx misuse	Overdose rate base Rx OUD	Overdose rate synth baseline	Perceived risk strength initiating heroin with Rx use	Perceived risk strength initiating NDHU no Rx	Perceived risk strength initiating Rx misuse diverted	Perceived risk strength initiating Rx misuse own Rx	Perceived risk strength net quit heroin with Rx OUD	Perceived risk strength net quit NDHU	Perceived risk strength net quit NDHU with Rx	Perceived risk strength net quit Rx misuse	Relapse rate HUD	Relapse rate Rx OUD relative to HUD	Remission rate Rx OUD relative to HUD	Rx availability strength developing Rx OUD	Rx availability strength initiating Rx misuse	Rx availability strength net quit Rx misuse	Rx vs H availability strength developing HUD with Rx OUD	Rx vs H availability strength initiating heroin with Rx OUD	Rx vs H availability strength initiating NDHU with Rx	Social influence strength developing HUD	Social influence strength developing Rx OUD	Social influence strength initiating heroin with Rx OUD	Social influence strength initiating NDHU no Rx	Social influence strength initiating NDHU with Rx	Social influence strength initiating Rx misuse	Time to stabilize remission	Tx seeking rate Rx OUD no H total
98	2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0
98	3	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0
98	4	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0
98	5	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0
98	6	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0
98	7	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0
98	8	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0
98	9	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
98	10	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0
98	11	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0
98	12	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
98	13	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0
98	14	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0
98	15	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0
98	16	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
98	17	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
98	18	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0
98	19	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
dist95	0	0.6832755505413399	0.3919779731834618	0.18692450081648376	0.04236203646502309	0.4843858682282469	1.1026255151534698	0.5204439685321463	0.18961206720309656	1.62599708408673	0.0379288396920075	0.1579123179134944	0.42250268561928994	1.0178776182938167	0.3041014385484423	0.2938554999999999	0.09634884999999985	0.2096055499999997	0.5274083082751041	0.3144039224155534	0.0	0.5302750000000002	0.4114179999999996	0.20060049999999974	0.7221171750000001	0.3253458499999998	0.44094078005584325	0.5489727250000003	0.002692999999999724	0.34912407500000026	0.17450317041342858	0.1236597838533195	0.5972342255071866	0.7147148133734694	0.03971242051377858	0.39613193630571086	0.011793483736180648	0.10241577726579665	0.7724206453533409	1.4820522130163563	0.798757342679559	0.9059368607364665	0.5128174999999999	0.42735005451880226	1.5066217400597994	2.4539083418610055	0.33709694925851635	0.006723771939462923	0.5700250954765335	1.0380079533885729	0.6981875711679604	0.08736926962687107	0.207114013211335	0.37552858082098856	0.0557521163830362	0.32220732857160994	0.028238840818702943	0.18115220821053002	0.38305308570588437	0.4943498633849451	0.45258703892733565	0.1515532965887455	0.05399705634346048	1.0547866260837644	0.4493881666495854	0.0	0.07844739235087386	0.08602542110398778	0.13295752295819713	0.7866565789480696	0.036444599298092524	0.11404135818643873	0.19278587782016934	0.18640567304245842
dist95	1	0.19714409288487045	0.2682570125837766	0.2825902120217697	0.010953396225944365	0.5977608350885364	0.7651452347855606	0.30830585292708396	0.37341986002242894	0.31365899679826803	0.09090446157719628	0.09677831305819258	0.4060276793818473	0.47266745580912484	0.46140877411035836	0.8409009999999999	0.15044749999999998	0.7948487500000003	0.34094617602086585	0.017443171005368418	0.39526914486507947	0.09345040000000028	0.51468475	0.8448250000000004	0.16650474999999945	0.35267484999999993	0.10718037882311518	0.8905014062738137	0.01011992629786206	0.4190748250000002	0.07884271762374495	0.05953696931394378	0.6379465530888382	1.2258210018452433	0.17979507069293954	0.8031008451694636	0.7877158522697143	0.09854422099713242	0.2824744622925927	0.33156508337603197	0.14448169558535723	0.24990346688952741	0.864479975	0.12652116293447058	0.07451827290613322	1.5967368912445454	0.7334547612474116	0.6481932184515995	0.3950098002737239	0.3643042727239491	0.6080191679869592	0.3040216313721323	0.04803331186609562	0.6186968384566969	0.16048370057292355	0.004609458034391458	0.07746897630338165	0.23927164261450734	0.9741580758373056	2.009432208095356	0.513034382986472	0.14555864148865272	0.08161052300165171	0.6225222240143576	0.05008339739019986	0.33228908137818713	0.19502470819380016	0.7822524406640834	0.32928797330088205	0.3132976987673733	1.1518804618249523	0.6014818845889324	0.026719268944506908	0.015727864131936192
dist95	2	0.9480442779742756	0.22977214432149692	0.3177190934794651	0.017087796250886106	0.2741140128106345	0.20694898558319264	0.3428550733418692	0.0043076103462246105	0.6003743693145227	0.12279906887664496	0.0217676572668606	0.28663076985832614	0.20484596404530742	0.5070702730817266	0.20078765000000004	0.25770882500000014	0.6709979000000004	0.03593242217094171	1.5238930017334849	0.35071404673583634	0.7952250000000002	0.029261624999999965	0.8252250000000002	0.11426092499999987	0.76453825	0.16008755991521217	0.39605011027625947	2.6196215469597457e-05	0.22213600000000006	0.005606628777352912	0.4610850000000001	0.0	1.2158428946562354	0.03663083583391878	0.4943653265398974	0.39987667851617476	0.36913814148136453	0.36489788517153376	0.09139511788589276	0.5602544982613508	0.08390325432493993	0.07280345000000008	0.29572813963601363	0.9896478153372377	4.847575815399017	0.07729377268476834	0.2596022346205895	0.1777093183451513	0.2968549427586463	0.06174245432871964	0.007529771182045422	0.4478036586202844	0.8061131282262565	0.017376787353574705	0.40092684985369964	0.09556166410014248	0.18744430072614132	0.36186477743370604	0.3229563052296671	0.623722793492877	0.07501794220137023	0.32850554398441556	0.06832807366888186	0.03733238964203407	0.6310107953734102	0.030158530663611134	0.5110895443471419	0.10491869768386977	0.5512263875932416	0.14269415978777947	0.2472053012011839	0.6275178911225228	0.1076138680859545
dist95	3	0.0591198339479555	0.4345481900886351	0.1327128196706208	0.08500030644519899	1.4306431934085488	1.3373247226916474	0.3118433302654112	0.0754595774169794	0.21302193993134674	0.3719217125358936	1.6194534859019567	0.7225477276116118	0.448881834940993	0.14106300258698817	0.20570807499999988	0.0	0.2610000000000002	0.18969798401534294	0.0	0.7668121891318714	0.14461324999999972	0.5671359999999999	0.1693624999999996	0.41835080000000036	0.3427822249999999	0.37363191029204207	0.1068731749999999	0.0	0.4176597999999999	0.19634328556998112	0.3184593203432763	0.014068425694061141	1.945665083961047	0.03278058012943384	0.6746195056613816	0.15924930780190766	0.0076563730092202836	0.27731982378913705	0.7777119282747906	0.6996421310901343	0.5461618673427523	0.18780458982450063	0.14564768534275405	0.49417585561112803	0.07538689467420752	0.4863922579860406	0.4662973503826889	0.20173701374417935	0.16752444923399387	2.563810970302134	0.11979322075346842	0.09081792466639368	0.7430861021722043	1.0428927820409866	0.25591255182510364	0.026892432980333288	0.005957344651925927	0.514747731336531	0.6991768007184127	0.7625968117325659	0.05705039305286515	0.004083218261100851	0.5194161075324945	0.5418478300384264	0.4108580868983046	0.4736971032261399	0.08459927938947175	0.20932110266873022	0.5812986024099127	0.20825128982092664	0.0933123637933256	0.0627690492390148	5.2841457149359226
dist95	4	0.15311420013899163	0.14472016932270218	0.08241166349306817	0.23807746217812836	0.015721440825048696	0.19434222619920877	0.3273835042806298	0.01923776877956858	0.30493381004823134	0.03162875340576032	0.45517118377119115	0.11531791282675302	0.5312185675154851	0.2238462390655826	0.10515	0.1982236110032192	0.07479117499999995	0.012950066853566108	1.298687683900338	0.0	0.7550000000000003	0.28619364999999986	0.2950446346874364	0.7492340922912482	0.3280770000000003	0.7928468791885948	0.17828469999999988	0.0	0.6899282250000004	0.0	0.3581124057855592	0.34214825184970266	0.362638734539783	0.4676736938631443	0.2740360863870889	2.3292956176416357	0.3862902722130422	0.12245282581079671	1.8884842634065682	0.2555333213135831	0.11884479021647779	0.72830405	0.04511076157758662	0.46390800423869183	0.9641230266666666	0.4182947819976815	0.33079218164005014	0.2748254208637536	0.7456984245395641	1.2312346759285304	0.4427610933145445	0.11702634832051996	0.5109782014564538	1.0294647395391034	0.0	0.07650557066122161	0.14928094717077486	0.4663949848135562	0.7643105785352933	0.5456959559603057	0.7092482976777744	0.16989288274163883	0.13058050194305937	0.0974576081027317	0.9366329211273027	0.0	0.11491042718821873	0.9289111742683405	1.2808481804479264	1.5965952734122753	0.9607887680318176	0.16331253082895364	0.10365318272052072
dist95	5	0.5783805533257083	0.3071282316688623	0.14880105572455488	0.4809710528772144	0.4836558987557797	0.7559915560472977	0.6405874386234758	0.5533724063327757	0.2655393482825077	0.0	0.33288947205776237	1.2269394199909978	0.3556904858794076	0.3142646871565641	0.7958307500000005	0.48605379999999987	0.5478434999999999	0.42374671486503457	0.008964636236243329	0.48139733345155034	0.05151971478337217	0.43331080000000005	0.8051979250000001	0.04645450000000024	0.8350652500000002	0.5037167500000002	0.9687000000000003	0.0	0.061657750000000414	0.01443872518577806	0.16474940337774102	0.15620738856781682	0.8153981089062757	0.016640627657976165	0.23650733633123144	0.5697546541025051	0.01082583370104292	0.021576627487051126	1.448568625979328	0.05957004669778631	0.5080455094507724	0.2293029500000003	0.4188802720950618	0.2568384157965569	0.0	0.33635749352173544	0.16006613151877916	0.6835064080649419	0.34452191268202986	0.7119323111137357	0.025316072151913768	0.19458010476963677	0.8516965926892033	0.8064011133083185	0.015138314576754425	0.44238088465384373	0.17748777629191045	0.74488454327219	1.3145650344689928	0.248984842432185	0.028575313142511355	0.22727482821878012	0.5698512823676803	0.36649660196993866	0.4547537403021388	0.11942373707450166	0.43087485686307153	0.22091006824424053	0.7331327511897664	1.7313557674976805	0.006409339275958769	0.5409444355835896	0.040586674568986125
dist95	6	0.24944169769995825	0.16337313484173047	0.277583188224321	0.155235772190048	0.7746575208177308	0.35198128585721206	0.6644241341846856	0.7169144080583157	0.09775732506432076	0.1338638920592292	0.7738296503916603	0.0852434949536199	0.1946721544110149	0.9401971430414255	0.12315224999999988	0.28190772499999994	0.03889499999999991	0.026190671257639055	0.7377794572402785	0.051198624830761486	0.021647249999999788	0.65612075	0.24948400000000043	0.20406574999999988	0.3661620999999999	0.35537513219807965	0.9357537354891107	0.1332264877123398	0.6331625000000003	0.3649541901570242	0.7752503228695831	0.4286012596648763	0.053126907419284	0.11840492668137952	0.8192627215715828	0.5569345525750401	0.030197649062924325	0.09048487603109566	0.7203863748259042	0.10607046222635054	0.3307430095261425	0.15996320000000008	0.05301526869425973	0.27342716200499956	0.9826277350219919	0.8671225046644087	1.0116997471382898	0.7450387228403603	0.2634392462498159	0.2891471950236592	0.17059030634765296	0.07342216517531756	0.22531994545657483	0.6941747563495128	0.048659647016279645	0.5378081987380167	0.2559674629228027	0.07859815414466488	0.12683921661559772	0.4044554556172565	0.024086199346331945	0.14094389432946436	0.06356117794787305	0.5956681806346878	1.1816627229511776	0.3916363500997988	0.02542795755294743	0.009568960604020925	0.44724014002886103	1.1455672201421692	0.1797756395683715	0.16169602578009107	6.86135540149699
dist95	7	2.0501207491997984	0.26436139716405693	0.24818582414833223	0.0	0.7444123854125098	0.4740682870145463	0.12418973528086859	0.1145588569804997	0.5120640438390927	0.43048049372720043	0.9632762151521089	0.8021857576268442	0.3779607819441954	1.8886298714581309	0.3884300000000003	0.010417750000000227	0.16268062500000016	0.22288938935037886	0.010491272385884171	0.3098529059639979	0.04596092707827305	0.0	0.21875250000000018	0.03411799571312406	0.02682453054565845	0.36549112499999986	0.47973749999999993	0.11677631741583275	0.2478291250000001	0.08474054040239723	0.7344978151680317	0.6030159589489206	1.0221308713157973	0.0034094822644319006	0.5892890903447888	0.20540594810781124	0.014265378958823434	0.14903439603281396	0.1559720570557036	0.10132086486809903	0.6600298102818443	0.20703465000000004	0.03861197753929128	0.22886231817162875	0.0	0.4142392593977502	0.06172001470922986	0.022870020217562712	1.1952189008579568	0.44210945990645906	0.1421960156865058	0.03309407169659195	0.5973867496553074	0.02020996770060273	0.4965898311796623	0.6672843064905604	0.21820609681099712	0.1407434516023435	0.3140390716202429	0.6288640178007998	0.25741536592814906	0.39756623116086176	0.8875665913257645	0.2611792798218432	0.8480217839553177	0.056104539272082685	0.700569642831963	1.0070811380052784	2.670588467213896	1.1130416006344814	0.20183324150302498	0.19197979493033673	0.2568612054199509
dist95	8	0.21360166460705518	0.2926735076618964	0.04388384497748494	0.06333336318664143	0.04606342534177918	0.6275042208664111	0.20443142496643024	0.01028934139088313	0.5876586861785783	0.020732732958250122	0.08570339223945103	0.7602829177579647	0.04757206721134572	0.45310676260424054	0.2892729999999994	0.11003684047510996	0.25004175000000023	0.15095135574418544	0.004991157690987387	0.08402001149553769	0.8278068750000003	0.7814947250000001	0.3111245000000002	0.2504194944690615	0.004371349999999775	0.2391209812886711	0.32945950000000035	0.4378618701221863	0.2265090749999999	0.07584376166134908	0.3005278249452041	0.08497933136370522	0.4600813323430103	0.4729477269845527	0.3504711307644055	0.26741424229429045	0.10872275228452408	0.2730234594511945	0.019264786412097966	0.0031199015870623636	0.43492516959996846	0.803208225	0.20839343808467967	0.3094397331934856	0.0	0.35675002837450936	0.1151763409502153	0.30530200835266746	0.10937237816702056	1.1766981227205358	0.5549402894078694	0.016290751576457277	0.825105361902101	0.45386184735428076	0.010424203770336659	0.12713891219223744	0.08894364832667284	0.501912516920156	1.2683017559273917	0.3767634121992121	0.5876358824084632	0.20822529553168412	0.15375473605982912	0.04936229308233408	0.11534760808670577	0.024645912512802726	0.6521303538241936	0.1772813286143806	1.6194509245283857	0.6713149289003308	0.652324291655341	0.4380521310856474	0.20881817312088993
dist95	9	0.0	1.0140003758233496	0.6181668323584155	0.1474315353173684	0.052319361669360374	0.09085645800306101	1.2956868330654918	0.12269834576009422	1.5113150062795215	0.026986136500505523	0.037913372730604494	0.20091509073801253	0.31692390599969744	0.44964568317751746	0.23688997500000009	0.2455194	0.33855093284486343	0.03480885535417143	2.0010892902488164	0.8760005173848702	0.8895182	0.6903929500000001	0.1327919	0.16023067748457184	0.25176285	0.1576512249999998	0.2868567750000001	0.1851410943087859	0.35380539999999966	0.20234316852532636	0.0	0.21211577922880134	0.3264534810119295	0.03579289754888385	0.6808544184639825	0.6370533095875889	0.16658164182753116	0.579346904865129	0.020913709860523027	0.4127211131680674	0.12713282829506223	0.179484325	0.0886507603551907	2.23157926154349	3.3514074576939374	0.2196292674807871	0.47037579788086115	1.7678820796285897	0.5655973269657054	0.43660759722126785	0.10556866595073056	0.0647768472919266	1.3681014869642805	0.9958793255059412	1.0	0.006950229630341426	0.38943511695073474	0.05374832320420025	0.2251329205771567	0.551316340525909	0.04772737505997064	0.037531061002712106	0.041908196461863896	1.2536438088726767	0.6082463255621409	0.10964809577072566	0.036836586662941595	0.7419799222601927	0.16358881425465463	1.331170954811139	0.015670670295701263	0.003010555908111716	0.11667058184345776
dist95	10	0.03817172216153595	0.4136609571151785	0.2865627397567932	0.3244803909003211	1.483994830148085	0.2815801483063968	0.6845037184206403	0.4383828241705521	0.49464621203000275	0.020563285938954345	0.42483774603349694	0.6201316093603276	0.028300370974423013	0.015056952443036868	0.23768249999999996	0.21429242163359727	0.516359225	0.04802053742125234	0.4089424291308148	0.6846610704055718	0.5170594500000002	0.4799673250000001	0.17450613781709207	0.5077711250000004	0.6706975	0.028462827419178962	0.07560462731295906	0.13035640160177106	0.5557179999999996	0.19155575899857663	0.49627524306952897	0.4571780646272569	0.5610398864971405	0.056596006940838224	0.22409927342599242	0.4661915352986339	0.03426829349714075	0.6670900734882146	1.855198082214962	0.06924487455352193	0.06417297561324083	0.1161239	0.5748285575251404	0.511330374994352	0.19383101708925443	0.17652088728730317	0.4646873533829649	0.2928614239393305	0.14763355916368454	0.11447108007390366	0.03548258269824138	0.013977327359527333	0.9565840651681302	0.12535816181308193	0.05005275247619025	0.3129261414327438	0.15385999540093262	0.26351743408454603	0.31634939308032867	0.6562262762868522	0.022484194001104185	0.2365751862520088	0.1218845257669975	0.19455297112138265	0.5623266470485295	0.4974275674116425	0.12626969787513947	0.09406512109169772	0.0501032813322883	0.1028381387224151	0.03088575285124008	0.48854720426984344	4.42525764460714
